当归,藁本,川芎,防风,芍药,地黄,前胡
蝎梢,天南星,天麻,川芎,白僵蚕,防风,石膏,白花蛇
威灵仙,刘寄奴,红花,当归,白芥子,川芎,羌活,桑枝
地龙,五灵脂,桃仁,红花,当归,没药,牛膝,羌活
山萸,酒炒破故纸,荔枝核,煨三棱,煨莪术,橘核,通草,茴香
王不留行,黄耆,通草,当归,川芎,熟地,枸杞,人参
75,酒精,破故纸
地龙,归尾,赤芍,桃仁,红花,川芎,黄耆
鹿角霜,党参,伸筋草,川断,当归,黄芪,山楂,羌活
桂枝,粳米,石膏,知母,甘草
樟丹,枯矾,冰片,龙骨,麝香
蜈蚣,山甲,没药,皂刺,乳香,花粉,知母
木瓜,桂枝,蜈蚣,防己,川断,当归,干地龙,牛膝
桂枝,通草,当归,枣仁,芍药,细辛,茱萸,生姜
白酒,麻子仁,大豆,乌蛇
地龙,白酒,乌芋
地龙,桃仁,元胡,川断,当归,乌药,黄柏,苏木
蜈蚣,淡干姜,熟地,生地,川乌,细辛,白术,甘草
地龙,没药,乳香,肉桂,木鳖子,自然铜,丹皮,丁香
江米酒,丹参,川芎,杜仲
鸡血藤,橘核,丹参,丝瓜络,白芥子,金银花藤,熟地,山药
鸡血藤,蒲公英,石斛,川断,苍术,黄柏,双花,大青叶
鸡血藤,党参,黄芪,北沙参,紫草,络石藤,生地,丹皮
红花,红花,朱砂,龙骨,草乌,诃子,珍珠,菖蒲
木瓜,红花,草乌,川乌,乌梅,麻黄,甘草
芎劳,防己,防风,秦艽,独活,石膏,干姜,桂心
桂枝,防己,甘草
蜈蚣,赤芍,白芍,钩藤,丹参,当归,川芎,桔梗
鸡血藤,赤芍,赤小豆,防己,当归,牛膝,金银花,连翘
瓜蒌根,桃仁,红花,当归,穿山甲,柴胡,大黄,甘草
威灵仙,桂枝,没药,荆芥,防风,五加皮,乳香,细辛
刘寄奴,王不留行,钩藤,宽筋藤,荆芥,金银花藤,防风,大黄
鸡血藤,金银花,白毛草,苏木子,白木槿,五月红,三白草,臭梧桐
桂枝,防风,芍药,麻黄,知母,生姜,黑附子,白术
桂枝,赤芍,归尾,红花,防风,独活,生地,香附
桂枝,赤芍,当归,枣仁,生姜,甘草
桂枝,赤芍,当归,枣仁,生姜,甘草
威灵仙,地龙,当归,白僵蚕,漏芦,桂心,芎藭,木香
茜草,五灵脂,丹参,远志,山楂,干地龙,薤白,琥珀末
红花,赤芍,丹参,川芎,降香
桂枝,党参,白芍,黄耆,牛膝,熟地,寄生,制附片
桂枝,白芍,当归,片姜黄,防风,寄生,熟地,薏仁
白芍,黄芪,当归,川芎,地黄,甘草
明矾,白凤仙花,蛇床子,陈米醋,丹参,枯矾,朱砂,百部
红花,当归,肉桂,花椒,樟脑,干姜,细辛
赤芍,益母草,丹参,当归,黄芪,苍术,川芎,熟地
木瓜,桂枝,丹参,当归,干地龙,川芎,防风,茺蔚子
赤芍,伸筋草,归尾,片姜黄,续断,松节,海桐皮,防风
赤芍,红花,没药,乳香,夏枯草,丹皮,木香,酒归尾
透骨草,红花,防己,归尾,三七,牛膝,没药,续断
地龙,蜈蚣,川断,桃仁,山甲,天南星,当归,羌活
刘寄奴,红花,钩藤,当归,没药,栀子,乳香,紫草
丹参,当归,没药,乳香
丹参,当归,没药,乳香
地龙,天南星,没药,草乌,乳香,川乌
赤芍,红花,防风,丹皮,木香,酒归尾
刘寄奴,赤芍,当归,川芎,生地,苏木,枳壳,血竭
威灵仙,桃仁,伸筋草,红花,当归,川芎,续断,寄生
茜草,刘寄奴,透骨草,伸筋草,松节,昆布,香油,紫草根
桂枝,当归,防风,黄芩,桔梗,干姜,矾石,芎藭
桃仁,赤芍,当归,蝉蜕,桔梗,枣仁,生地,柴胡
木瓜,桔梗,槟榔,紫苏,生姜,茱萸,陈皮
金铃子,煅瓦楞,吴萸,香缘皮,白芍,元胡,黄连,良姜
威灵仙,桃仁,白芍,天麻,海风藤,牛膝,当归,薄荷
透骨草,橘络,白芥子,丹参,片姜黄,当归,鸡血藤膏,苏梗
天麻,羌活,防风,官桂,枣仁,黑附子,羚羊角,甘草
天麻,天南星,当归,川芎,羌活,防风,枣仁,肉桂
茜草,丹参,艾叶,当归,凌霄花,两头尖,川芎,延胡索
桂枝,丹参,阿胶,丹皮,干姜,何首乌,甘草,茯苓
白芍,当归,柴胡,黄芩,桔梗,白芷,白术,陈皮
蜈蚣,杭白芍,黄连,金银花,全蝎,黄芩,石膏,葛根
桃仁,益母草,当归,川芎,炒芥穗,炙草,干姜
党参,牛膝,莪术,三棱,白术,甘草,茯苓
威灵仙,山楂,防风,薏仁,海风藤,山药,布渣叶,豹皮樟
鹿角霜,桃仁,赤芍,白芥子,熟地,玄胡,油桂,麻黄
